machine_id,brand_id,model,model_canonical,machine_type,mount_type,primary_track_size_id,horsepower,operating_weight_lbs,std_gpm,hf_gpm,std_psi,lift_type,coupler_type,validation_status,source_systems,machine_status,canonical_model_group,shopify_handle,shopify_url,navigation_source
mdl_komatsu_pc07,br_komatsu,PC07,PC07,Mini Excavator,Excavator Pin-On,ts_180x72x37,,,,,,,,Needs Review,airtable|shopify_meta|size_index|supplier_fitment,active_v1,Komatsu PC07,komatsu-pc07,/pages/equipment-model/komatsu-pc07,track_finder_v1
mdl_komatsu_pc07_1,br_komatsu,PC07-1,PC07-1,Mini Excavator,Excavator Pin-On,ts_230x96x31,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Komatsu PC07-1,komatsu-pc07-1,/pages/equipment-model/komatsu-pc07-1,track_finder_v1
mdl_komatsu_pc07_2,br_komatsu,PC07-2,PC07-2,Mini Excavator,Excavator Pin-On,ts_230x96x31,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Komatsu PC07-2,komatsu-pc07-2,/pages/equipment-model/komatsu-pc07-2,track_finder_v1
mdl_komatsu_pc07_6,br_komatsu,PC07-6,PC07-6,Mini Excavator,Excavator Pin-On,ts_230x96x31,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Komatsu PC07-6,komatsu-pc07-6,/pages/equipment-model/komatsu-pc07-6,track_finder_v1
mdl_komatsu_pc07_7,br_komatsu,PC07-7,PC07-7,Mini Excavator,Excavator Pin-On,ts_230x96x31,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Komatsu PC07-7,komatsu-pc07-7,/pages/equipment-model/komatsu-pc07-7,track_finder_v1
mdl_komatsu_pc07avancer,br_komatsu,PC07AVANCER,PC07AVANCER,Mini Excavator,Excavator Pin-On,ts_230x96x31,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Komatsu PC07AVANCER,komatsu-pc07avancer,/pages/equipment-model/komatsu-pc07avancer,track_finder_v1
mdl_komatsu_pc07r,br_komatsu,PC07R,PC07R,Mini Excavator,Excavator Pin-On,ts_230x96x31,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Komatsu PC07R,komatsu-pc07r,/pages/equipment-model/komatsu-pc07r,track_finder_v1
mdl_komatsu_pc09,br_komatsu,PC09,PC09,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Komatsu PC09,,,
mdl_komatsu_pc09fr_1,br_komatsu,PC09FR-1,PC09FR-1,Mini Excavator,Excavator Pin-On,ts_230x72x43,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment|supplier_products,review,Komatsu PC09FR-1,,,
mdl_komatsu_pc10,br_komatsu,PC10,PC10,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Komatsu PC10,,,
mdl_komatsu_pc100_6,br_komatsu,PC100-6,PC100-6,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC100-6,,,
mdl_komatsu_pc10_6,br_komatsu,PC10-6,PC10-6,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Komatsu PC10-6,,,
mdl_komatsu_pc10_7,br_komatsu,PC10-7,PC10-7,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC10-7,,,
mdl_komatsu_pc10mr_1avance,br_komatsu,PC10MR-1AVANCE,PC10MR-1AVANCE,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC10MR-1AVANCE,,,
mdl_komatsu_pc10r,br_komatsu,PC10R,PC10R,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC10R,,,
mdl_komatsu_pc10r_8,br_komatsu,PC10R-8,PC10R-8,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC10R-8,,,
mdl_komatsu_pc10uu_3avance,br_komatsu,PC10UU-3AVANCE,PC10UU-3AVANCE,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC10UU-3AVANCE,,,
mdl_komatsu_pc12,br_komatsu,PC12,PC12,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC12,,,
mdl_komatsu_pc128_1,br_komatsu,PC128-1,PC128-1,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC128-1,,,
mdl_komatsu_pc128us_2,br_komatsu,PC128US-2,PC128US-2,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC128US-2,,,
mdl_komatsu_pc12_1,br_komatsu,PC12-1,PC12-1,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC12-1,,,
mdl_komatsu_pc12_2avance,br_komatsu,PC12-2AVANCE,PC12-2AVANCE,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC12-2AVANCE,,,
mdl_komatsu_pc12_2r,br_komatsu,PC12-2R,PC12-2R,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC12-2R,,,
mdl_komatsu_pc12avancer,br_komatsu,PC12AVANCER,PC12AVANCER,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC12AVANCER,,,
mdl_komatsu_pc12r,br_komatsu,PC12R,PC12R,Mini Excavator,Excavator Pin-On,ts_230x96x31,13,2866,9.9,,2700,,,Needs Review,airtable|shopify_meta|supplier_fitment,review,Komatsu PC12R,,,
mdl_komatsu_pc12r_7uu,br_komatsu,PC12R-7UU,PC12R-7UU,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC12R-7UU,,,
mdl_komatsu_pc12r_8,br_komatsu,PC12R-8,PC12R-8,Mini Excavator,Excavator Pin-On,ts_230x96x31,13,2866,9.9,,2700,,,Needs Review,airtable|shopify_meta|size_index|supplier_fitment,active_v1,Komatsu PC12R-8,komatsu-pc12r-8,/pages/equipment-model/komatsu-pc12r-8,track_finder_v1
mdl_komatsu_pc12rutility,br_komatsu,PC12RUTILITY,PC12RUTILITY,Mini Excavator,,ts_230x96x31,,,,,,,,,supplier_fitment,active_v1,Komatsu PC12RUTILITY,komatsu-pc12rutility,/pages/equipment-model/komatsu-pc12rutility,track_finder_v1
mdl_komatsu_pc130_5,br_komatsu,PC130-5,PC130-5,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Komatsu PC130-5,,,
mdl_komatsu_pc130_6,br_komatsu,PC130-6,PC130-6,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC130-6,,,
mdl_komatsu_pc138_10,br_komatsu,PC138-10,PC138-10,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC138-10,,,
mdl_komatsu_pc138_8,br_komatsu,PC138-8,PC138-8,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC138-8,,,
mdl_komatsu_pc138us,br_komatsu,PC138US,PC138US,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC138US,,,
mdl_komatsu_pc14r_2,br_komatsu,PC14R-2,PC14R-2,Mini Excavator,Excavator Pin-On,ts_230x96x31,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Komatsu PC14R-2,komatsu-pc14r-2,/pages/equipment-model/komatsu-pc14r-2,track_finder_v1
mdl_komatsu_pc15,br_komatsu,PC15,PC15,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC15,,,
mdl_komatsu_pc15_1,br_komatsu,PC15-1,PC15-1,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Komatsu PC15-1,,,
mdl_komatsu_pc15_2,br_komatsu,PC15-2,PC15-2,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC15-2,,,
mdl_komatsu_pc15_3,br_komatsu,PC15-3,PC15-3,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC15-3,,,
mdl_komatsu_pc15_6,br_komatsu,PC15-6,PC15-6,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC15-6,,,
mdl_komatsu_pc15_7,br_komatsu,PC15-7,PC15-7,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC15-7,,,
mdl_komatsu_pc15avancer,br_komatsu,PC15AVANCER,PC15AVANCER,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC15AVANCER,,,
mdl_komatsu_pc15mr,br_komatsu,PC15MR,PC15MR,,,ts_230x48x70,,,,,,,,,size_index|supplier_fitment|supplier_products,review,Komatsu PC15MR,,,
mdl_komatsu_pc15mr_1,br_komatsu,PC15MR-1,PC15MR-1,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC15MR-1,,,
mdl_komatsu_pc15mrx,br_komatsu,PC15MRX,PC15MRX,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC15MRX,,,
mdl_komatsu_pc15mrx_1,br_komatsu,PC15MRX-1,PC15MRX-1,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC15MRX-1,,,
mdl_komatsu_pc15p,br_komatsu,PC15P,PC15P,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC15P,,,
mdl_komatsu_pc15r,br_komatsu,PC15R,PC15R,Mini Excavator,Excavator Pin-On,ts_230x96x31,17,3637,12.0,,2987,,,Needs Review,airtable|shopify_meta|supplier_fitment|supplier_products,active_v1,Komatsu PC15R,komatsu-pc15r,/pages/equipment-model/komatsu-pc15r,track_finder_v1
mdl_komatsu_pc15r_8,br_komatsu,PC15R-8,PC15R-8,Mini Excavator,Excavator Pin-On,ts_230x96x31,17,3637,12.0,,2987,,,Needs Review,airtable|shopify_meta|size_index|supplier_fitment,active_v1,Komatsu PC15R-8,komatsu-pc15r-8,/pages/equipment-model/komatsu-pc15r-8,track_finder_v1
mdl_komatsu_pc15rhs,br_komatsu,PC15RHS,PC15RHS,Mini Excavator,Excavator Pin-On,ts_230x96x31,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Komatsu PC15RHS,komatsu-pc15rhs,/pages/equipment-model/komatsu-pc15rhs,track_finder_v1
mdl_komatsu_pc16r_2,br_komatsu,PC16R-2,PC16R-2,Mini Excavator,Excavator Pin-On,ts_230x96x31,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Komatsu PC16R-2,komatsu-pc16r-2,/pages/equipment-model/komatsu-pc16r-2,track_finder_v1
mdl_komatsu_pc16r_3,br_komatsu,PC16R-3,PC16R-3,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC16R-3,,,
mdl_komatsu_pc18,br_komatsu,PC18,PC18,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Komatsu PC18,,,
mdl_komatsu_pc18mr,br_komatsu,PC18MR,PC18MR,Mini Excavator,Excavator Pin-On,ts_230x48x62,14,3900,4.2,,2560,Zero,,Needs Review,airtable|shopify_meta,review,Komatsu PC18MR,,,
mdl_komatsu_pc18mr_2,br_komatsu,PC18MR-2,PC18MR-2,Mini Excavator,,ts_230x48x70,,,,,,,,,shopify_meta|size_index|supplier_fitment,active_v1,Komatsu PC18MR-2,komatsu-pc18mr-2,/pages/equipment-model/komatsu-pc18mr-2,track_finder_v1
mdl_komatsu_pc18mr_3,br_komatsu,PC18MR-3,PC18MR-3,Mini Excavator,,ts_230x48x70,,,,,,,,,shopify_meta|size_index|supplier_fitment,active_v1,Komatsu PC18MR-3,komatsu-pc18mr-3,/pages/equipment-model/komatsu-pc18mr-3,track_finder_v1
mdl_komatsu_pc20,br_komatsu,PC20,PC20,Mini Excavator,Excavator Pin-On,ts_300x525nx84,105,40785,149.0,,3560,,,Needs Review,airtable|fitment_json|shopify_meta|supplier_fitment|supplier_products,active_v1,Komatsu PC20,komatsu-pc20,/pages/equipment-model/komatsu-pc20,track_finder_v1
mdl_komatsu_pc202,br_komatsu,PC202,PC202,Mini Excavator,Excavator Pin-On,ts_300x525nx84,21,6170,20.7,,2490,,,Needs Review,airtable|fitment_json|shopify_meta,active_v1,Komatsu PC202,komatsu-pc20-2,/pages/equipment-model/komatsu-pc20-2,track_finder_v1
mdl_komatsu_pc206,br_komatsu,PC206,PC206,Mini Excavator,Excavator Pin-On,ts_300x525nx84,,,,,,,,Needs Review,airtable|fitment_json,active_v1,Komatsu PC206,komatsu-pc20-6,/pages/equipment-model/komatsu-pc20-6,track_finder_v1
mdl_komatsu_pc207,br_komatsu,PC207,PC207,Mini Excavator,Excavator Pin-On,ts_300x525nx76,,,,,,,,Needs Review,airtable|shopify_meta,active_v1,Komatsu PC207,komatsu-pc20-7,/pages/equipment-model/komatsu-pc20-7,track_finder_v1
mdl_komatsu_pc20_2,br_komatsu,PC20-2,PC20-2,,,,,,,,,,,,supplier_fitment,reference,Komatsu PC20-2,,,
mdl_komatsu_pc20_5,br_komatsu,PC20-5,PC20-5,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Komatsu PC20-5,,,
mdl_komatsu_pc20_7,br_komatsu,PC20-7,PC20-7,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC20-7,,,
mdl_komatsu_pc20_8,br_komatsu,PC20-8,PC20-8,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC20-8,,,
mdl_komatsu_pc20avancer,br_komatsu,PC20AVANCER,PC20AVANCER,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC20AVANCER,,,
mdl_komatsu_pc20mr,br_komatsu,PC20MR,PC20MR,Mini Excavator,Excavator Pin-On,,,4762,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,review,Komatsu PC20MR,,,
mdl_komatsu_pc20mr2,br_komatsu,PC20MR2,PC20MR2,Mini Excavator,Excavator Pin-On,ts_300x525nx78,20,2295,,,,,,Verified,airtable|fitment_json|shopify_meta,active_v1,Komatsu PC20MR2,komatsu-pc20-mr-2,/pages/equipment-model/komatsu-pc20-mr-2,track_finder_v1
mdl_komatsu_pc20mr_1,br_komatsu,PC20MR-1,PC20MR-1,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC20MR-1,,,
mdl_komatsu_pc20mr_2,br_komatsu,PC20MR-2,PC20MR-2,,,,,,,,,,,,supplier_fitment,reference,Komatsu PC20MR-2,,,
mdl_komatsu_pc20mrx,br_komatsu,PC20MRX,PC20MRX,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC20MRX,,,
mdl_komatsu_pc20mrxutility,br_komatsu,PC20MRXUTILITY,PC20MRXUTILITY,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC20MRXUTILITY,,,
mdl_komatsu_pc20r,br_komatsu,PC20R,PC20R,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC20R,,,
mdl_komatsu_pc20r_8,br_komatsu,PC20R-8,PC20R-8,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC20R-8,,,
mdl_komatsu_pc20rutility,br_komatsu,PC20RUTILITY,PC20RUTILITY,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC20RUTILITY,,,
mdl_komatsu_pc20uu,br_komatsu,PC20UU,PC20UU,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Komatsu PC20UU,,,
mdl_komatsu_pc20uu_3,br_komatsu,PC20UU-3,PC20UU-3,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC20UU-3,,,
mdl_komatsu_pc20uu_3avance,br_komatsu,PC20UU-3AVANCE,PC20UU-3AVANCE,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC20UU-3AVANCE,,,
mdl_komatsu_pc22mr3,br_komatsu,PC22MR3,PC22MR3,Mini Excavator,Excavator Pin-On,ts_300x525nx78,,,,,,,,Verified,airtable|fitment_json|shopify_meta,active_v1,Komatsu PC22MR3,komatsu-pc22mr-3,/pages/equipment-model/komatsu-pc22mr-3,track_finder_v1
mdl_komatsu_pc25,br_komatsu,PC25,PC25,Mini Excavator,Excavator Pin-On,ts_300x525nx84,23,5842,17.5,,2990,,,Needs Review,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Komatsu PC25,komatsu-pc25,/pages/equipment-model/komatsu-pc25,track_finder_v1
mdl_komatsu_pc251,br_komatsu,PC251,PC251,Mini Excavator,Excavator Pin-On,ts_300x525nx84,,,,,,,,Needs Review,airtable|fitment_json|shopify_meta,active_v1,Komatsu PC251,komatsu-pc25-1,/pages/equipment-model/komatsu-pc25-1,track_finder_v1
mdl_komatsu_pc257,br_komatsu,PC257,PC257,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Verified,airtable|fitment_json|shopify_meta,active_v1,Komatsu PC257,komatsu-pc25-7,/pages/equipment-model/komatsu-pc25-7,track_finder_v1
mdl_komatsu_pc25_1,br_komatsu,PC25-1,PC25-1,,,,,,,,,,,,supplier_fitment,reference,Komatsu PC25-1,,,
mdl_komatsu_pc25_2,br_komatsu,PC25-2,PC25-2,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC25-2,,,
mdl_komatsu_pc25_7,br_komatsu,PC25-7,PC25-7,,,,,,,,,,,,supplier_fitment,reference,Komatsu PC25-7,,,
mdl_komatsu_pc25avancer,br_komatsu,PC25AVANCER,PC25AVANCER,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC25AVANCER,,,
mdl_komatsu_pc25e_1,br_komatsu,PC25E-1,PC25E-1,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC25E-1,,,
mdl_komatsu_pc25r,br_komatsu,PC25R,PC25R,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC25R,,,
mdl_komatsu_pc25r8,br_komatsu,PC25R8,PC25R8,Mini Excavator,Excavator Pin-On,ts_300x525nx80,23,5842,17.5,,2990,,,Verified,airtable|fitment_json|shopify_meta,active_v1,Komatsu PC25R8,komatsu-pc25r-8,/pages/equipment-model/komatsu-pc25r-8,track_finder_v1
mdl_komatsu_pc25r_8,br_komatsu,PC25R-8,PC25R-8,,,,,,,,,,,,supplier_fitment,reference,Komatsu PC25R-8,,,
mdl_komatsu_pc26mr,br_komatsu,PC26MR,PC26MR,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Komatsu PC26MR,komatsu-pc26mr,/pages/equipment-model/komatsu-pc26mr,track_finder_v1
mdl_komatsu_pc26mr3,br_komatsu,PC26MR3,PC26MR3,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Needs Review,airtable|fitment_json|shopify_meta,active_v1,Komatsu PC26MR3,komatsu-pc26mr-3,/pages/equipment-model/komatsu-pc26mr-3,track_finder_v1
mdl_komatsu_pc27,br_komatsu,PC27,PC27,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC27,,,
mdl_komatsu_pc27mr,br_komatsu,PC27MR,PC27MR,Mini Excavator,Excavator Pin-On,ts_300x525nx80,25,6590,20.0,,3555,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Komatsu PC27MR,komatsu-pc27mr,/pages/equipment-model/komatsu-pc27mr,track_finder_v1
mdl_komatsu_pc27mr1,br_komatsu,PC27MR1,PC27MR1,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Needs Review,airtable|shopify_meta,active_v1,Komatsu PC27MR1,komatsu-pc27mr-1,/pages/equipment-model/komatsu-pc27mr-1,track_finder_v1
mdl_komatsu_pc27mr2,br_komatsu,PC27MR2,PC27MR2,Mini Excavator,Excavator Pin-On,ts_300x525nx80,25,6590,20.0,,3555,,,Needs Review,airtable|shopify_meta,active_v1,Komatsu PC27MR2,komatsu-pc27mr-2,/pages/equipment-model/komatsu-pc27mr-2,track_finder_v1
mdl_komatsu_pc27mr3,br_komatsu,PC27MR3,PC27MR3,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,6371,,,,,,Verified,airtable|fitment_json|shopify_meta,active_v1,Komatsu PC27MR3,komatsu-pc27mr-3,/pages/equipment-model/komatsu-pc27mr-3,track_finder_v1
mdl_komatsu_pc27mr_1avance,br_komatsu,PC27MR-1AVANCE,PC27MR-1AVANCE,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC27MR-1AVANCE,,,
mdl_komatsu_pc27mr_2,br_komatsu,PC27MR-2,PC27MR-2,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC27MR-2,,,
mdl_komatsu_pc27mr_3,br_komatsu,PC27MR-3,PC27MR-3,,,,,,,,,,,,supplier_fitment,reference,Komatsu PC27MR-3,,,
mdl_komatsu_pc27mrx,br_komatsu,PC27MRX,PC27MRX,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC27MRX,,,
mdl_komatsu_pc27r,br_komatsu,PC27R,PC27R,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC27R,,,
mdl_komatsu_pc27r8,br_komatsu,PC27R8,PC27R8,Mini Excavator,Excavator Pin-On,ts_300x525nx80,29,6547,20.2,,3045,,,Needs Review,airtable|shopify_meta,active_v1,Komatsu PC27R8,komatsu-pc27r-8,/pages/equipment-model/komatsu-pc27r-8,track_finder_v1
mdl_komatsu_pc27r_8,br_komatsu,PC27R-8,PC27R-8,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC27R-8,,,
mdl_komatsu_pc27rutility,br_komatsu,PC27RUTILITY,PC27RUTILITY,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC27RUTILITY,,,
mdl_komatsu_pc28,br_komatsu,PC28,PC28,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Komatsu PC28,komatsu-pc28,/pages/equipment-model/komatsu-pc28,track_finder_v1
mdl_komatsu_pc28_1,br_komatsu,PC28-1,PC28-1,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC28-1,,,
mdl_komatsu_pc28_2,br_komatsu,PC28-2,PC28-2,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC28-2,,,
mdl_komatsu_pc28_2avance,br_komatsu,PC28-2AVANCE,PC28-2AVANCE,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC28-2AVANCE,,,
mdl_komatsu_pc28r,br_komatsu,PC28R,PC28R,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC28R,,,
mdl_komatsu_pc28uu,br_komatsu,PC28UU,PC28UU,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Komatsu PC28UU,komatsu-pc28uu,/pages/equipment-model/komatsu-pc28uu,track_finder_v1
mdl_komatsu_pc28uu1,br_komatsu,PC28UU1,PC28UU1,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Needs Review,airtable|shopify_meta,active_v1,Komatsu PC28UU1,komatsu-pc28uu-1,/pages/equipment-model/komatsu-pc28uu-1,track_finder_v1
mdl_komatsu_pc28uu2,br_komatsu,PC28UU2,PC28UU2,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Needs Review,airtable|fitment_json|shopify_meta,active_v1,Komatsu PC28UU2,komatsu-pc28uu-2,/pages/equipment-model/komatsu-pc28uu-2,track_finder_v1
mdl_komatsu_pc28uu3,br_komatsu,PC28UU3,PC28UU3,Mini Excavator,Excavator Pin-On,ts_300x525nx80,,,,,,,,Verified,airtable|fitment_json|shopify_meta,active_v1,Komatsu PC28UU3,komatsu-pc28uu-3,/pages/equipment-model/komatsu-pc28uu-3,track_finder_v1
mdl_komatsu_pc28uu_1,br_komatsu,PC28UU-1,PC28UU-1,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC28UU-1,,,
mdl_komatsu_pc28uu_2,br_komatsu,PC28UU-2,PC28UU-2,,,,,,,,,,,,supplier_fitment,reference,Komatsu PC28UU-2,,,
mdl_komatsu_pc28uu_3,br_komatsu,PC28UU-3,PC28UU-3,,,,,,,,,,,,supplier_fitment,reference,Komatsu PC28UU-3,,,
mdl_komatsu_pc30,br_komatsu,PC30,PC30,Mini Excavator,Excavator Pin-On,ts_300x525nx84,26,7050,25.1,,2490,,,Needs Review,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Komatsu PC30,komatsu-pc30,/pages/equipment-model/komatsu-pc30,track_finder_v1
mdl_komatsu_pc306,br_komatsu,PC306,PC306,Mini Excavator,Excavator Pin-On,ts_300x525nx84,,,,,,,,Needs Review,airtable|fitment_json|shopify_meta,active_v1,Komatsu PC306,komatsu-pc30-6,/pages/equipment-model/komatsu-pc30-6,track_finder_v1
mdl_komatsu_pc307,br_komatsu,PC307,PC307,Mini Excavator,Excavator Pin-On,ts_300x525nx84,,,,,,,,Needs Review,airtable|fitment_json|shopify_meta,active_v1,Komatsu PC307,komatsu-pc30-7,/pages/equipment-model/komatsu-pc30-7,track_finder_v1
mdl_komatsu_pc30_5,br_komatsu,PC30-5,PC30-5,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC30-5,,,
mdl_komatsu_pc30_6,br_komatsu,PC30-6,PC30-6,,,,,,,,,,,,supplier_fitment,reference,Komatsu PC30-6,,,
mdl_komatsu_pc30_7,br_komatsu,PC30-7,PC30-7,,,,,,,,,,,,supplier_fitment|supplier_products,reference,Komatsu PC30-7,,,
mdl_komatsu_pc30_7e,br_komatsu,PC30-7E,PC30-7E,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC30-7E,,,
mdl_komatsu_pc30_8,br_komatsu,PC30-8,PC30-8,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC30-8,,,
mdl_komatsu_pc30avancer,br_komatsu,PC30AVANCER,PC30AVANCER,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC30AVANCER,,,
mdl_komatsu_pc30fr_1,br_komatsu,PC30FR-1,PC30FR-1,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC30FR-1,,,
mdl_komatsu_pc30fr_2,br_komatsu,PC30FR-2,PC30FR-2,,,,,,,,,,,,supplier_fitment|supplier_products,quarantine,Komatsu PC30FR-2,,,
mdl_komatsu_pc30mr,br_komatsu,PC30MR,PC30MR,Mini Excavator,Excavator Pin-On,ts_300x525nx84,,6922,,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Komatsu PC30MR,komatsu-pc30mr,/pages/equipment-model/komatsu-pc30mr,track_finder_v1
mdl_komatsu_pc30mr2,br_komatsu,PC30MR2,PC30MR2,Mini Excavator,,ts_300x525x86,,,,,,,,,fitment_json,active_v1,Komatsu PC30MR2,komatsu-pc30mr-2,/pages/equipment-model/komatsu-pc30mr-2,track_finder_v1
mdl_komatsu_pc30mr3,br_komatsu,PC30MR3,PC30MR3,Mini Excavator,,ts_300x525x86,,,,,,,,,fitment_json,active_v1,Komatsu PC30MR3,komatsu-pc30mr-3,/pages/equipment-model/komatsu-pc30mr-3,track_finder_v1
mdl_komatsu_pc30mr_1,br_komatsu,PC30MR-1,PC30MR-1,Mini Excavator,,ts_300x525x86,,,,,,,,,supplier_fitment,active_v1,Komatsu PC30MR-1,komatsu-pc30mr-1,/pages/equipment-model/komatsu-pc30mr-1,track_finder_v1
mdl_komatsu_pc30mr_2,br_komatsu,PC30MR-2,PC30MR-2,,,,,,,,,,,,supplier_fitment,reference,Komatsu PC30MR-2,,,
mdl_komatsu_pc30mr_3,br_komatsu,PC30MR-3,PC30MR-3,,,ts_300x525kx86,,,,,,,,,shopify_meta|supplier_fitment,reference,Komatsu PC30MR-3,,,
mdl_komatsu_pc30mr_5,br_komatsu,PC30MR-5,PC30MR-5,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC30MR-5,,,
mdl_komatsu_pc30mrx,br_komatsu,PC30MRX,PC30MRX,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC30MRX,,,
mdl_komatsu_pc30r,br_komatsu,PC30R,PC30R,,,,,,,,,,,,supplier_fitment,quarantine,Komatsu PC30R,,,
