machine_id,shopify_handle,brand,model,status,primary_track_size,hero_url,track_count,uc_count,notes
mdl_john_deere_35g,john-deere-35g,John Deere,35G,ready,300x52.5x86,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-35g-hero.webp,2,5,
mdl_john_deere_35p,john-deere-35p,John Deere,35P,ready,300x52.5x86,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/john-deere-excavator-hero.webp?v=1773971529,2,1,
mdl_john_deere_35zts,john-deere-35zts,John Deere,35ZTS,partial,300x52.5x86,,3,5,missing_hero
mdl_john_deere_50d,john-deere-50d,John Deere,50D,partial,400x72.5Kx74,,7,9,missing_hero
mdl_john_deere_50g,john-deere-50g,John Deere,50G,ready,400x72.5Kx74,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-50g-hero.webp,7,6,
mdl_john_deere_50p,john-deere-50p,John Deere,50P,partial,400x72.5Kx74,,4,4,missing_hero
mdl_john_deere_50zts,john-deere-50zts,John Deere,50ZTS,partial,400x72.5Kx72,,4,6,missing_hero
mdl_john_deere_60d,john-deere-60d,John Deere,60D,partial,400x72.5Kx74,,4,5,missing_hero
mdl_john_deere_60g,john-deere-60g,John Deere,60G,ready,400x72.5Kx74,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-60g-hero.webp,4,7,
mdl_john_deere_75c,john-deere-75c,John Deere,75C,review,450x81Nx78,,0,0,missing_hero; no_products
mdl_john_deere_75d,john-deere-75d,John Deere,75D,partial,450x81Nx78,,3,7,missing_hero
mdl_john_deere_75g,john-deere-75g,John Deere,75G,ready,450x81Nx78,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-75g-hero.webp,4,6,
mdl_john_deere_85g,john-deere-85g,John Deere,85G,ready,450x81Nx78,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/john-deere-excavator-hero.webp?v=1773971529,4,6,
mdl_john_deere_ct322,john-deere-ct322,John Deere,CT322,ready,320x86x52,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-ct322-hero.webp,25,4,
mdl_john_deere_ct332,john-deere-ct332,John Deere,CT332,ready,450x86Bx56,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/john-deere-ct332-hero.webp,15,4,
mdl_kioti_tl750,kioti-tl750,Kioti,TL750,ready,400x86x52,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kioti-tl750-hero.webp,3,0,
mdl_kobelco_115,kobelco-115,Kobelco,115,partial,230x96x31,,2,0,missing_hero
mdl_kobelco_sk_024,kobelco-sk024,Kobelco,SK 024,review,300x52.5Nx78,,0,0,missing_hero; no_products
mdl_kobelco_sk_025,kobelco-sk025,Kobelco,SK 025,review,300x52.5Nx78,,0,0,missing_hero; no_products
mdl_kobelco_sk_0252,kobelco-sk025-2,Kobelco,SK 0252,review,300x52.5Nx78,,0,0,missing_hero; no_products
mdl_kobelco_sk_025sr,kobelco-sk025sr,Kobelco,SK 025SR,review,300x52.5Nx78,,0,0,missing_hero; no_products
mdl_kobelco_sk_20sr,kobelco-sk20sr,Kobelco,SK 20SR,review,300x52.5Nx76,,0,0,missing_hero; no_products
mdl_kobelco_sk013,kobelco-sk013,Kobelco,SK013,partial,230x96x31,,2,0,missing_hero
mdl_kobelco_sk013_1,kobelco-sk013-1,Kobelco,SK013-1,partial,230x96x31,,2,0,missing_hero
mdl_kobelco_sk014_1,kobelco-sk014-1,Kobelco,SK014-1,partial,230x96x31,,2,0,missing_hero
mdl_kobelco_sk015,kobelco-sk015,Kobelco,SK015,partial,230x96x31,,2,0,missing_hero
mdl_kobelco_sk015_1,kobelco-sk015-1,Kobelco,SK015-1,partial,230x96x31,,2,0,missing_hero
mdl_kobelco_sk035,kobelco-sk035,Kobelco,SK035,partial,350x52.5x86,,6,3,missing_hero
mdl_kobelco_sk45sr2,kobelco-sk45sr-2,Kobelco,SK45SR2,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_kobelco_sk55sr5,kobelco-sk55sr-5,Kobelco,SK55SR5,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_kobelco_sk55srx6e,kobelco-sk55srx-6e,Kobelco,SK55SRX6E,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_kobelco_sk55srx7,kobelco-sk55srx-7,Kobelco,SK55SRX7,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_kobelco_sk70sr_2,kobelco-sk70sr-2,Kobelco,SK70SR-2,partial,450x81Nx76,,4,4,missing_hero
mdl_kobelco_sk80cs,kobelco-sk80cs,Kobelco,SK80CS,partial,450x81Nx78,,4,5,missing_hero
mdl_kobelco_sk80msr,kobelco-sk80msr,Kobelco,SK80MSR,partial,450x81Nx78,,4,4,missing_hero
mdl_kobelco_sk85cs,kobelco-sk85cs,Kobelco,SK85CS,ready,450x81Nx78,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kobelco-excavator-hero.webp?v=1774293477,4,5,
mdl_komatsu_ck20,komatsu-ck20,Komatsu,CK20,partial,320x86x52,,14,0,missing_hero
mdl_komatsu_ck201,komatsu-ck-20-1,Komatsu,CK201,partial,320x86x52,,4,0,missing_hero
mdl_komatsu_ck25,komatsu-ck25,Komatsu,CK25,partial,320x86x52,,14,0,missing_hero
mdl_komatsu_ck251,komatsu-ck-25-1,Komatsu,CK251,partial,320x86x52,,4,0,missing_hero
mdl_komatsu_ck30_1,komatsu-ck30-1,Komatsu,CK30-1,ready,450x86Bx56,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/komatsu-ck30-1-hero.webp,15,1,
mdl_komatsu_ck35,komatsu-ck35,Komatsu,CK35,partial,450x86Bx56,,13,1,missing_hero
mdl_komatsu_ck35_1,komatsu-ck35-1,Komatsu,CK35-1,ready,450x86Bx56,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/komatsu-ck35-1-hero.webp,13,2,
mdl_komatsu_pc_30_mr_5,komatsu-pc30mr-5,Komatsu,PC-30-MR-5,partial,300x52.5x86,,1,0,missing_hero
mdl_komatsu_pc_35_mr_5,komatsu-pc35mr-5,Komatsu,PC-35-MR-5,partial,300x52.5x86,,1,0,missing_hero
mdl_komatsu_pc05,komatsu-pc05,Komatsu,PC05,partial,180x72x37,,3,1,missing_hero
mdl_komatsu_pc05_7,komatsu-pc05-7,Komatsu,PC05-7,partial,230x96x31,,2,1,missing_hero
mdl_komatsu_pc05avancer,komatsu-pc05avancer,Komatsu,PC05AVANCER,partial,230x96x31,,2,0,missing_hero
mdl_komatsu_pc07,komatsu-pc07,Komatsu,PC07,partial,180x72x37,,3,1,missing_hero
mdl_komatsu_pc07_1,komatsu-pc07-1,Komatsu,PC07-1,partial,230x96x31,,2,0,missing_hero
mdl_komatsu_pc07_2,komatsu-pc07-2,Komatsu,PC07-2,partial,230x96x31,,2,0,missing_hero
mdl_komatsu_pc07_6,komatsu-pc07-6,Komatsu,PC07-6,partial,230x96x31,,2,0,missing_hero
mdl_komatsu_pc07_7,komatsu-pc07-7,Komatsu,PC07-7,partial,230x96x31,,2,0,missing_hero
mdl_komatsu_pc07avancer,komatsu-pc07avancer,Komatsu,PC07AVANCER,partial,230x96x31,,2,0,missing_hero
mdl_komatsu_pc07r,komatsu-pc07r,Komatsu,PC07R,partial,230x96x31,,2,0,missing_hero
mdl_komatsu_pc12r_8,komatsu-pc12r-8,Komatsu,PC12R-8,partial,230x96x31,,2,0,missing_hero
mdl_komatsu_pc12rutility,komatsu-pc12rutility,Komatsu,PC12RUTILITY,partial,230x96x31,,2,0,missing_hero
mdl_komatsu_pc14r_2,komatsu-pc14r-2,Komatsu,PC14R-2,partial,230x96x31,,2,0,missing_hero
mdl_komatsu_pc15r,komatsu-pc15r,Komatsu,PC15R,partial,230x96x31,,4,1,missing_hero
mdl_komatsu_pc15r_8,komatsu-pc15r-8,Komatsu,PC15R-8,partial,230x96x31,,2,0,missing_hero
mdl_komatsu_pc15rhs,komatsu-pc15rhs,Komatsu,PC15RHS,partial,230x96x31,,2,0,missing_hero
mdl_komatsu_pc16r_2,komatsu-pc16r-2,Komatsu,PC16R-2,partial,230x96x31,,2,0,missing_hero
mdl_komatsu_pc18mr_2,komatsu-pc18mr-2,Komatsu,PC18MR-2,partial,230x48x70,,2,0,missing_hero
mdl_komatsu_pc18mr_3,komatsu-pc18mr-3,Komatsu,PC18MR-3,partial,230x48x70,,2,0,missing_hero
mdl_komatsu_pc20,komatsu-pc20,Komatsu,PC20,partial,300x52.5Nx84,,3,2,missing_hero
mdl_komatsu_pc202,komatsu-pc20-2,Komatsu,PC202,review,300x52.5Nx84,,0,0,missing_hero; no_products
mdl_komatsu_pc206,komatsu-pc20-6,Komatsu,PC206,review,300x52.5Nx84,,0,0,missing_hero; no_products
mdl_komatsu_pc207,komatsu-pc20-7,Komatsu,PC207,review,300x52.5Nx76,,0,0,missing_hero; no_products
mdl_komatsu_pc20mr2,komatsu-pc20-mr-2,Komatsu,PC20MR2,partial,300x52.5Nx78,,1,0,missing_hero
mdl_komatsu_pc22mr3,komatsu-pc22mr-3,Komatsu,PC22MR3,partial,300x52.5Nx78,,1,0,missing_hero
mdl_komatsu_pc25,komatsu-pc25,Komatsu,PC25,partial,300x52.5Nx84,,2,0,missing_hero
mdl_komatsu_pc251,komatsu-pc25-1,Komatsu,PC251,review,300x52.5Nx84,,0,0,missing_hero; no_products
mdl_komatsu_pc257,komatsu-pc25-7,Komatsu,PC257,partial,300x52.5Nx80,,3,0,missing_hero
mdl_komatsu_pc25r8,komatsu-pc25r-8,Komatsu,PC25R8,partial,300x52.5Nx80,,3,0,missing_hero
mdl_komatsu_pc26mr,komatsu-pc26mr,Komatsu,PC26MR,partial,300x52.5Nx80,,3,1,missing_hero
mdl_komatsu_pc26mr3,komatsu-pc26mr-3,Komatsu,PC26MR3,review,300x52.5Nx80,,0,0,missing_hero; no_products
mdl_komatsu_pc27mr,komatsu-pc27mr,Komatsu,PC27MR,ready,300x52.5Nx80,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/komatsu-pc27mr-hero.webp,3,2,
mdl_komatsu_pc27mr1,komatsu-pc27mr-1,Komatsu,PC27MR1,review,300x52.5Nx80,,0,0,missing_hero; no_products
mdl_komatsu_pc27mr2,komatsu-pc27mr-2,Komatsu,PC27MR2,review,300x52.5Nx80,,0,0,missing_hero; no_products
mdl_komatsu_pc27mr3,komatsu-pc27mr-3,Komatsu,PC27MR3,partial,300x52.5Nx80,,3,0,missing_hero
mdl_komatsu_pc27r8,komatsu-pc27r-8,Komatsu,PC27R8,review,300x52.5Nx80,,0,0,missing_hero; no_products
mdl_komatsu_pc28,komatsu-pc28,Komatsu,PC28,partial,300x52.5Nx80,,2,1,missing_hero
mdl_komatsu_pc28uu,komatsu-pc28uu,Komatsu,PC28UU,partial,300x52.5Nx80,,2,1,missing_hero
mdl_komatsu_pc28uu1,komatsu-pc28uu-1,Komatsu,PC28UU1,review,300x52.5Nx80,,0,0,missing_hero; no_products
mdl_komatsu_pc28uu2,komatsu-pc28uu-2,Komatsu,PC28UU2,review,300x52.5Nx80,,0,0,missing_hero; no_products
mdl_komatsu_pc28uu3,komatsu-pc28uu-3,Komatsu,PC28UU3,partial,300x52.5Nx80,,3,0,missing_hero
mdl_komatsu_pc30,komatsu-pc30,Komatsu,PC30,partial,300x52.5Nx84,,1,1,missing_hero
mdl_komatsu_pc306,komatsu-pc30-6,Komatsu,PC306,review,300x52.5Nx84,,0,0,missing_hero; no_products
mdl_komatsu_pc307,komatsu-pc30-7,Komatsu,PC307,review,300x52.5Nx84,,0,0,missing_hero; no_products
mdl_komatsu_pc30mr,komatsu-pc30mr,Komatsu,PC30MR,ready,300x52.5Nx84,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/komatsu-pc30mr-hero.webp,2,1,
mdl_komatsu_pc30mr_1,komatsu-pc30mr-1,Komatsu,PC30MR-1,partial,300x52.5x86,,3,1,missing_hero
mdl_komatsu_pc30mr2,komatsu-pc30mr-2,Komatsu,PC30MR2,partial,300x52.5x86,,2,0,missing_hero
mdl_komatsu_pc30mr3,komatsu-pc30mr-3,Komatsu,PC30MR3,partial,300x52.5x86,,2,0,missing_hero
mdl_komatsu_pc30r8,komatsu-pc30r-8,Komatsu,PC30R8,review,300x52.5Nx84,,0,0,missing_hero; no_products
mdl_komatsu_pc35mr,komatsu-pc-35mr,Komatsu,PC35MR,partial,300x52.5Nx84,,3,2,missing_hero
mdl_komatsu_pc35mr1,komatsu-pc35mr-1,Komatsu,PC35MR1,review,300x52.5Nx84,,0,0,missing_hero; no_products
mdl_komatsu_pc35mr2,komatsu-pc35mr-2,Komatsu,PC35MR2,partial,300x52.5x86,,1,0,missing_hero
mdl_komatsu_pc35mr3,komatsu-pc35mr-3,Komatsu,PC35MR3,partial,300x52.5x86,,2,0,missing_hero
mdl_komatsu_pc35r,komatsu-pc35r,Komatsu,PC35R,partial,300x52.5Nx84,,2,1,missing_hero
mdl_komatsu_pc35r8,komatsu-pc35r-8,Komatsu,PC35R8,review,300x52.5Nx84,,0,0,missing_hero; no_products
mdl_komatsu_pc40mr3,komatsu-pc40mr-3,Komatsu,PC40MR3,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_komatsu_pc45mr,komatsu-pc-45mr,Komatsu,PC45MR,partial,400x72.5Kx72,,2,0,missing_hero
mdl_komatsu_pc45mr1,komatsu-pc-45mr-1,Komatsu,PC45MR1,partial,400x72.5Kx72,,2,0,missing_hero
mdl_komatsu_pc45mr2,komatsu-pc-45mr-2,Komatsu,PC45MR2,partial,400x72.5Kx74,,4,0,missing_hero
mdl_komatsu_pc45mr3,komatsu-pc45mr-3,Komatsu,PC45MR3,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_komatsu_pc45mr5,komatsu-pc45mr-5,Komatsu,PC45MR5,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_komatsu_pc50fr2,komatsu-pc50fr-2,Komatsu,PC50FR2,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_komatsu_pc50m2,komatsu-pc-50m-2,Komatsu,PC50M2,partial,400x72.5Kx72,,2,0,missing_hero
mdl_komatsu_pc50mr,komatsu-pc-50mr,Komatsu,PC50MR,partial,400x72.5Kx72,,6,2,missing_hero
mdl_komatsu_pc50mr2,komatsu-pc50mr-2,Komatsu,PC50MR2,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_komatsu_pc50uu1,komatsu-pc-50uu-1,Komatsu,PC50UU1,review,400x72.5Kx72,,0,0,missing_hero; no_products
mdl_komatsu_pc55mr2,komatsu-pc55mr-2,Komatsu,PC55MR2,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_komatsu_pc55mr3,komatsu-pc55mr-3,Komatsu,PC55MR3,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_komatsu_pc55mr4,komatsu-pc55mr-4,Komatsu,PC55MR4,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_komatsu_pc55mr5,komatsu-pc55mr-5,Komatsu,PC55MR5,review,400x72.5Kx74,,0,0,missing_hero; no_products
mdl_komatsu_pc58uu3,komatsu-pc-58uu-3,Komatsu,PC58UU3,partial,400x72.5Kx72,,2,0,missing_hero
mdl_komatsu_pc58uux,komatsu-pc-58uu-x,Komatsu,PC58UUX,partial,400x72.5Kx72,,2,0,missing_hero
mdl_komatsu_pc60,komatsu-pc-60,Komatsu,PC60,partial,400x72.5Kx74,,4,0,missing_hero
mdl_komatsu_pc605,komatsu-pc-60-5,Komatsu,PC605,partial,400x72.5Kx74,,4,0,missing_hero
mdl_komatsu_pc78mr6,komatsu-pc-78mr-6,Komatsu,PC78MR6,partial,450x83.5Kx74,,2,0,missing_hero
mdl_komatsu_pc78n,komatsu-pc-78n,Komatsu,PC78N,partial,450x83.5Kx74,,2,0,missing_hero
mdl_komatsu_pc80mr,komatsu-pc-80mr,Komatsu,PC80MR,partial,450x83.5Kx74,,4,4,missing_hero
mdl_komatsu_pc88mr,komatsu-pc-88mr,Komatsu,PC88MR,partial,450x83.5Kx74,,1,0,missing_hero
mdl_komatsu_pc88mr10,komatsu-pc-88mr-10,Komatsu,PC88MR10,partial,450x83.5Kx74,,2,0,missing_hero
mdl_komatsu_pc88mr6,komatsu-pc-88mr-6,Komatsu,PC88MR6,partial,450x83.5Kx74,,2,0,missing_hero
mdl_komatsu_pc88mr8,komatsu-pc-88mr-8,Komatsu,PC88MR8,partial,450x83.5Kx74,,2,0,missing_hero
mdl_kubota_k008,kubota-k-008,Kubota,K008,partial,180x72x37,,1,1,missing_hero
mdl_kubota_k008_2,kubota-k-008-2,Kubota,K008-2,partial,180x72x37,,1,0,missing_hero
mdl_kubota_k008_3,kubota-k-008-3,Kubota,K008-3,partial,180x72x37,,1,1,missing_hero
mdl_kubota_k008dh,kubota-k-008dh,Kubota,K008DH,partial,180x72x37,,1,0,missing_hero
mdl_kubota_k028,kubota-k-028,Kubota,K028,partial,300x52.5Nx80,,3,1,missing_hero
mdl_kubota_k030,kubota-k-030,Kubota,K030,partial,300x52.5Nx80,,3,1,missing_hero
mdl_kubota_k030_3,kubota-k-030-3,Kubota,K030-3,partial,300x52.5Nx80,,5,3,missing_hero
mdl_kubota_k035,kubota-k-035,Kubota,K035,partial,300x52.5Nx84,,2,2,missing_hero
mdl_kubota_k035_3,kubota-k-035-3,Kubota,K035-3,partial,300x52.5Nx84,,3,3,missing_hero
mdl_kubota_k038,kubota-k-038,Kubota,K038,partial,300x52.5Nx84,,2,0,missing_hero
mdl_kubota_k040,kubota-k-040,Kubota,K040,partial,400x72.5Kx72,,4,2,missing_hero
mdl_kubota_k045,kubota-k-045,Kubota,K045,partial,400x72.5Kx72,,4,2,missing_hero
mdl_kubota_kh040,kubota-kh040,Kubota,KH040,partial,400x72.5Wx76,,6,2,missing_hero
mdl_kubota_kh055,kubota-kh055,Kubota,KH055,partial,400x72.5Wx76,,2,2,missing_hero
mdl_kubota_kh90,kubota-kh-90,Kubota,KH90,partial,300x52.5Nx84,,2,2,missing_hero
mdl_kubota_kh91,kubota-kh-91,Kubota,KH91,partial,300x52.5Nx80,,3,1,missing_hero
mdl_kubota_kx_040_5,kubota-kx040-5,Kubota,KX-040-5,partial,350x54.5x86,,1,0,missing_hero
mdl_kubota_kx018_4,kubota-kx018-4,Kubota,KX018-4,ready,230x48x70,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx018-4-hero.webp,3,3,
mdl_kubota_kx027,kubota-kx-027,Kubota,KX027,partial,300x52.5Nx76,,1,1,missing_hero
mdl_kubota_kx030_4,kubota-kx030-4,Kubota,KX030-4,ready,300x52.5Nx80,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx030-4-hero.webp,2,1,
mdl_kubota_kx033_4,kubota-kx033-4,Kubota,KX033-4,ready,300x52.5Nx84,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx033-4-hero.webp,3,4,
mdl_kubota_kx035,kubota-kx035,Kubota,KX035,partial,300x52.5Nx84,,1,1,missing_hero
mdl_kubota_kx040,kubota-kx040,Kubota,KX040,partial,350x54.5x86,,4,2,missing_hero
mdl_kubota_kx040_4,kubota-kx040-4,Kubota,KX040-4,ready,350x54.5x86,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx040-4-hero.webp,3,6,
mdl_kubota_kx041,kubota-kx041,Kubota,KX041,partial,300x52.5Nx78,,1,0,missing_hero
mdl_kubota_kx045,kubota-kx-045,Kubota,KX045,partial,400x72.5Kx72,,4,2,missing_hero
mdl_kubota_kx057_4,kubota-kx057-4,Kubota,KX057-4,ready,400x72.5Kx74,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx057-4-hero.webp,4,8,
mdl_kubota_kx057_5,kubota-kx057-5,Kubota,KX057-5,ready,400x72.5Kx74,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-excavator-hero.webp?v=1773971452,4,4,
mdl_kubota_kx080,kubota-kx080,Kubota,KX080,partial,450x81Nx76,,4,7,missing_hero
mdl_kubota_kx080_3,kubota-kx080-3,Kubota,KX080-3,ready,450x81Nx76,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-excavator-hero.webp?v=1773971452,4,7,
mdl_kubota_kx080_4,kubota-kx080-4,Kubota,KX080-4,ready,450x81Nx76,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-excavator-hero.webp?v=1773971452,4,6,
mdl_kubota_kx080_4s,kubota-kx080-4s,Kubota,KX080-4S,partial,450x81Nx76,,3,6,missing_hero
mdl_kubota_kx101,kubota-kx-101,Kubota,KX101,partial,300x52.5Nx84,,2,3,missing_hero
mdl_kubota_kx101_3,kubota-kx-101-3,Kubota,KX101-3,partial,300x52.5Nx84,,3,5,missing_hero
mdl_kubota_kx121_2,kubota-kx121-2,Kubota,KX121-2,partial,350x54.5x86,,2,3,missing_hero
mdl_kubota_kx121_2s,kubota-kx-121-2s,Kubota,KX121-2S,partial,350x54.5x86,,2,3,missing_hero
mdl_kubota_kx121_3,kubota-kx121-3,Kubota,KX121-3,ready,350x54.5x86,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx121-3-hero.webp,2,6,
mdl_kubota_kx161_2,kubota-kx161-2,Kubota,KX161-2,partial,400x72.5Kx72,,4,3,missing_hero
mdl_kubota_kx161_2s,kubota-kx-161-2s,Kubota,KX161-2S,partial,400x72.5Kx72,,4,2,missing_hero
mdl_kubota_kx161_3,kubota-kx161-3,Kubota,KX161-3,ready,400x72.5Kx74,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx161-3-hero.webp,2,8,
mdl_kubota_kx41_3,kubota-kx41-3,Kubota,KX41-3,ready,230x48x70,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-excavator-hero.webp?v=1773971452,3,2,
mdl_kubota_kx41_3v,kubota-kx41-3v,Kubota,KX41-3V,partial,230x48x70,,2,3,missing_hero
mdl_kubota_kx61_2,kubota-kx-61-2,Kubota,KX61-2,partial,300x52.5Nx76,,1,2,missing_hero
mdl_kubota_kx61_2s,kubota-kx-61-2s,Kubota,KX61-2S,partial,300x52.5Nx76,,1,0,missing_hero
mdl_kubota_kx61_3,kubota-kx-61-3,Kubota,KX61-3,partial,300x52.5Nx76,,3,5,missing_hero
mdl_kubota_kx71,kubota-kx71,Kubota,KX71,partial,300x52.5Nx80,,0,1,missing_hero
mdl_kubota_kx71_2,kubota-kx-71-2,Kubota,KX71-2,partial,300x52.5Nx80,,3,2,missing_hero
mdl_kubota_kx71_3,kubota-kx71-3,Kubota,KX71-3,ready,300x52.5Nx80,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx71-3-hero.webp,2,6,
mdl_kubota_kx71_3s,kubota-kx71-3s,Kubota,KX71-3S,partial,300x52.5Nx80,,3,5,missing_hero
mdl_kubota_kx91,kubota-kx91,Kubota,KX91,review,300x52.5Nx80,,0,0,missing_hero; no_products
mdl_kubota_kx91_2,kubota-kx91-2,Kubota,KX91-2,partial,300x52.5Nx80,,3,3,missing_hero
mdl_kubota_kx91_2s,kubota-kx-91-2s,Kubota,KX91-2S,partial,300x52.5Nx80,,3,1,missing_hero
mdl_kubota_kx91_3,kubota-kx91-3,Kubota,KX91-3,ready,300x52.5Nx80,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx91-3-hero.webp,2,6,
mdl_kubota_rx141,kubota-rx141,Kubota,RX141,partial,230x48x70,,2,0,missing_hero
mdl_kubota_scl1000,kubota-scl1000,Kubota,SCL1000,ready,230x72x43,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-skid-steer-hero.webp?v=1773971452,1,0,
mdl_kubota_svl65,kubota-svl65,Kubota,SVL65,partial,400x86x52,,3,0,missing_hero
mdl_kubota_svl65_2,kubota-svl65-2,Kubota,SVL65-2,ready,320x86x52,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl65-2-hero.webp,24,4,
mdl_kubota_svl75,kubota-svl75,Kubota,SVL75,partial,400x86x52,,24,4,missing_hero
mdl_kubota_svl75_2,kubota-svl75-2,Kubota,SVL75-2,ready,320x86x52,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl75-2-hero.webp,24,4,
mdl_kubota_svl75_3,kubota-svl75-3,Kubota,SVL75-3,ready,320x86x52,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl75-3-hero.webp,24,4,
mdl_kubota_svl75c,kubota-svl75c,Kubota,SVL75C,ready,320x86x52,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-svl75-2-c-block-tracks-installed.jpg?v=1778364196,4,0,
mdl_kubota_svl90_2,kubota-svl90-2,Kubota,SVL90-2,ready,450x86Bx58,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl90-2-hero.webp,13,4,
mdl_kubota_svl95_2,kubota-svl95-2,Kubota,SVL95-2,ready,450x86Bx58,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl95-2-hero.webp,13,4,
mdl_kubota_svl95_2s,kubota-svl95-2s,Kubota,SVL95-2S,partial,450x86Bx58,,13,4,missing_hero
mdl_kubota_svl97_2,kubota-svl97-2,Kubota,SVL97-2,ready,450x86Bx58,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl97-2-hero.webp,13,4,
mdl_kubota_svl97_3,kubota-svl97-3,Kubota,SVL97-3,review,450x86Bx58,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl97-3-hero.webp,0,0,no_products
mdl_kubota_u_15_3,kubota-u-15-3,Kubota,U-15-3,partial,230x48x70,,2,0,missing_hero
mdl_kubota_u15,kubota-u15,Kubota,U15,partial,230x48x70,,2,2,missing_hero
mdl_kubota_u17,kubota-u17,Kubota,U17,ready,230x48x70,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-u17-hero.webp,3,3,
mdl_kubota_u17_3,kubota-u-17-3,Kubota,U17-3,partial,230x48x70,,3,0,missing_hero
mdl_kubota_u25,kubota-u25,Kubota,U25,ready,300x52.5Nx80,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-u25-hero.webp,3,6,
mdl_kubota_u25_3,kubota-u-25-3,Kubota,U25-3,partial,300x52.5Nx80,,5,7,missing_hero
mdl_kubota_u27_4,kubota-u27-4,Kubota,U27-4,ready,300x52.5Nx80,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-u27-4-hero.webp,2,6,
mdl_kubota_u30,kubota-u-30,Kubota,U30,partial,300x52.5Nx84,,2,2,missing_hero
mdl_kubota_u30_1,kubota-u-30-1,Kubota,U30-1,partial,300x52.5Nx84,,2,2,missing_hero
mdl_kubota_u30_2,kubota-u-30-2,Kubota,U30-2,partial,300x52.5Nx84,,2,2,missing_hero
mdl_kubota_u30_3,kubota-u-30-3,Kubota,U30-3,partial,300x52.5Nx84,,2,6,missing_hero
