entity_type,entity_id,handle_or_size,media_role,has_media,url_preview,status
machine,mdl_komatsu_pc60,komatsu-pc-60,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_komatsu_pc605,komatsu-pc-60-5,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_komatsu_pc78mr6,komatsu-pc-78mr-6,hero,no,,review
machine,mdl_komatsu_pc78n,komatsu-pc-78n,hero,no,,review
machine,mdl_komatsu_pc80mr,komatsu-pc-80mr,hero,no,,review
machine,mdl_komatsu_pc88mr,komatsu-pc-88mr,hero,no,,review
machine,mdl_komatsu_pc88mr10,komatsu-pc-88mr-10,hero,no,,review
machine,mdl_komatsu_pc88mr6,komatsu-pc-88mr-6,hero,no,,review
machine,mdl_komatsu_pc88mr8,komatsu-pc-88mr-8,hero,no,,review
machine,mdl_kubota_k008,kubota-k-008,hero,no,,review
machine,mdl_kubota_k008_2,kubota-k-008-2,hero,no,,review
machine,mdl_kubota_k008_3,kubota-k-008-3,hero,no,,review
machine,mdl_kubota_k008dh,kubota-k-008dh,hero,no,,review
machine,mdl_kubota_k028,kubota-k-028,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_kubota_k030,kubota-k-030,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_kubota_k030_3,kubota-k-030-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_kubota_k035,kubota-k-035,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_k035_3,kubota-k-035-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_k038,kubota-k-038,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_k040,kubota-k-040,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_kubota_k045,kubota-k-045,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_kubota_kh040,kubota-kh040,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_kubota_kh055,kubota-kh055,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_kubota_kh90,kubota-kh-90,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_kh91,kubota-kh-91,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_kubota_kx_040_5,kubota-kx040-5,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/350x54.5x86-directional-01.webp,pass
machine,mdl_kubota_kx018_4,kubota-kx018-4,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx018-4-hero.webp,pass
machine,mdl_kubota_kx027,kubota-kx-027,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_kubota_kx030_4,kubota-kx030-4,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx030-4-hero.webp,pass
machine,mdl_kubota_kx033_4,kubota-kx033-4,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx033-4-hero.webp,pass
machine,mdl_kubota_kx035,kubota-kx035,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_kx040,kubota-kx040,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/350x54.5x86-directional-01.webp,pass
machine,mdl_kubota_kx040_4,kubota-kx040-4,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx040-4-hero.webp,pass
machine,mdl_kubota_kx041,kubota-kx041,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx78-directional-01.webp,pass
machine,mdl_kubota_kx045,kubota-kx-045,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_kubota_kx057_4,kubota-kx057-4,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx057-4-hero.webp,pass
machine,mdl_kubota_kx057_5,kubota-kx057-5,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-excavator-hero.webp?v=1773971452,pass
machine,mdl_kubota_kx080,kubota-kx080,hero,no,,review
machine,mdl_kubota_kx080_3,kubota-kx080-3,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-excavator-hero.webp?v=1773971452,pass
machine,mdl_kubota_kx080_4,kubota-kx080-4,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-excavator-hero.webp?v=1773971452,pass
machine,mdl_kubota_kx080_4s,kubota-kx080-4s,hero,no,,review
machine,mdl_kubota_kx101,kubota-kx-101,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_kx101_3,kubota-kx-101-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_kx121_2,kubota-kx121-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/350x54.5x86-directional-01.webp,pass
machine,mdl_kubota_kx121_2s,kubota-kx-121-2s,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/350x54.5x86-directional-01.webp,pass
machine,mdl_kubota_kx121_3,kubota-kx121-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx121-3-hero.webp,pass
machine,mdl_kubota_kx161_2,kubota-kx161-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_kubota_kx161_2s,kubota-kx-161-2s,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_kubota_kx161_3,kubota-kx161-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx161-3-hero.webp,pass
machine,mdl_kubota_kx41_3,kubota-kx41-3,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-excavator-hero.webp?v=1773971452,pass
machine,mdl_kubota_kx41_3v,kubota-kx41-3v,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_kubota_kx61_2,kubota-kx-61-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_kubota_kx61_2s,kubota-kx-61-2s,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_kubota_kx61_3,kubota-kx-61-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_kubota_kx71,kubota-kx71,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_kubota_kx71_2,kubota-kx-71-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_kubota_kx71_3,kubota-kx71-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx71-3-hero.webp,pass
machine,mdl_kubota_kx71_3s,kubota-kx71-3s,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_kubota_kx91,kubota-kx91,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_kubota_kx91_2,kubota-kx91-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_kubota_kx91_2s,kubota-kx-91-2s,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_kubota_kx91_3,kubota-kx91-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx91-3-hero.webp,pass
machine,mdl_kubota_rx141,kubota-rx141,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_kubota_scl1000,kubota-scl1000,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-skid-steer-hero.webp?v=1773971452,pass
machine,mdl_kubota_svl65,kubota-svl65,hero,no,,review
machine,mdl_kubota_svl65_2,kubota-svl65-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl65-2-hero.webp,pass
machine,mdl_kubota_svl75,kubota-svl75,hero,no,,review
machine,mdl_kubota_svl75_2,kubota-svl75-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl75-2-hero.webp,pass
machine,mdl_kubota_svl75_3,kubota-svl75-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl75-3-hero.webp,pass
machine,mdl_kubota_svl75c,kubota-svl75c,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-svl75-2-c-block-tracks-installed.jpg?v=1778364196,pass
machine,mdl_kubota_svl90_2,kubota-svl90-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl90-2-hero.webp,pass
machine,mdl_kubota_svl95_2,kubota-svl95-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl95-2-hero.webp,pass
machine,mdl_kubota_svl95_2s,kubota-svl95-2s,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86Bx58-x-terrain-01.webp,pass
machine,mdl_kubota_svl97_2,kubota-svl97-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl97-2-hero.webp,pass
machine,mdl_kubota_svl97_3,kubota-svl97-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl97-3-hero.webp,pass
machine,mdl_kubota_u_15_3,kubota-u-15-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_kubota_u15,kubota-u15,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_kubota_u17,kubota-u17,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-u17-hero.webp,pass
machine,mdl_kubota_u17_3,kubota-u-17-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_kubota_u25,kubota-u25,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-u25-hero.webp,pass
machine,mdl_kubota_u25_3,kubota-u-25-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_kubota_u27_4,kubota-u27-4,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-u27-4-hero.webp,pass
machine,mdl_kubota_u30,kubota-u-30,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_u30_1,kubota-u-30-1,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_u30_2,kubota-u-30-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_u30_3,kubota-u-30-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_u35,kubota-u35,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_u35_3,kubota-u-35-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_u35_4,kubota-u-35-4,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_u35s,kubota-u-35s,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_kubota_u45,kubota-u-45,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_kubota_u45_3,kubota-u-45-3,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_kubota_u45s,kubota-u45s,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_kubota_u45st,kubota-u45st,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_kubota_u48_4,kubota-u-48-4,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_kubota_u48_5,kubota-u48-5,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-u48-5-hero.webp,pass
machine,mdl_kubota_u55,kubota-u55,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_kubota_u55_4,kubota-u55-4,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_manitou_3200vt,manitou-3200vt,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/manitou-3200vt-hero.webp,pass
machine,mdl_manitou_mx65,manitou-mx65,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x50-x-terrain-01.webp,pass
machine,mdl_mustang_1350r,mustang-1350r,hero,no,,review
machine,mdl_mustang_1650rt,mustang-1650-rt,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x86x49-zig-zag-01.webp,pass
machine,mdl_mustang_1750_rt,mustang-1750-rt,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x54-multi-bar-01.webp,pass
machine,mdl_mustang_2100rt,mustang-2100rt,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/mustang-2100rt-hero.webp,pass
machine,mdl_mustang_2150rt,mustang-2150rt,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_mustang_2500rt,mustang-2500rt,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/mustang-2500rt-hero.webp,pass
machine,mdl_mustang_me5002,mustang-me5002,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_mustang_me6002,mustang-me6002,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_mustang_me6003,mustang-me6003,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_mustang_me6502,mustang-me6502,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_mustang_mtl16,mustang-mtl16,hero,no,,review
machine,mdl_mustang_mtl20,mustang-mtl20,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x100x48-c-block-01.webp,pass
machine,mdl_mustang_mtl25,mustang-mtl25,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x100x50-c-block-01.webp,pass
machine,mdl_mustang_mtl316,mustang-mtl316,hero,no,,review
machine,mdl_mustang_mtl320,mustang-mtl320,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x100x48-c-block-01.webp,pass
machine,mdl_mustang_mtl325,mustang-mtl325,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x100x50-c-block-01.webp,pass
machine,mdl_mustang_rt2100,mustang-rt2100,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_mustang_rt2500,mustang-rt2500,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86Bx58-x-terrain-01.webp,pass
machine,mdl_new_holland_c175,new-holland-c175,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c175-hero.webp,pass
machine,mdl_new_holland_c180,new-holland-c180,hero,no,,review
machine,mdl_new_holland_c185,new-holland-c185,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c185-hero.webp,pass
machine,mdl_new_holland_c190,new-holland-c190,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c190-hero.webp,pass
machine,mdl_new_holland_c227,new-holland-c227,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x86x50-zig-zag-01.webp,pass
machine,mdl_new_holland_c232,new-holland-c232,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c232-hero.webp,pass
machine,mdl_new_holland_c234,new-holland-c234,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c234-hero.webp,pass
machine,mdl_new_holland_c237,new-holland-c237,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c237-hero.webp,pass
machine,mdl_new_holland_c238,new-holland-c238,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c238-hero.webp,pass
machine,mdl_new_holland_c245,new-holland-c245,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c245-hero.webp,pass
machine,mdl_new_holland_c314,new-holland-c314,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c314-hero.webp,pass
machine,mdl_new_holland_c327,new-holland-c327,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c327-hero.webp,pass
machine,mdl_new_holland_c330,new-holland-c330,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c330-hero.webp,pass
machine,mdl_new_holland_c332,new-holland-c332,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c332-hero.webp,pass
machine,mdl_new_holland_c334,new-holland-c334,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c334-hero.webp,pass
machine,mdl_new_holland_c337,new-holland-c337,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c337-hero.webp,pass
machine,mdl_new_holland_c345,new-holland-c345,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c345-hero.webp,pass
machine,mdl_new_holland_c362,new-holland-c362,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-c362-hero.webp,pass
